b   but , you am an vet 	nnp cc , prp vbp dt nn 	 nnp cc , prp you vbp am dt an V nn
i came back home a hour ago	prp vbd rb nn dt nn innn 	 prp i vbd rb nn dt a A nn innn ago
please bring on least one topic to break the ice	nnp vb innn jjs cd nn to vb dt nn 	 nnp vb innn on jjs cd nn to vb dt the nn
i hope we can has an good time together	prp vbp prp md vbz dt jj nn rb 	 prp i vbp hope prp we md vbz dt an G jj nn rb
i are posting another text	prp vbp vbg dt nn 	 prp i vbp are vbg dt another nn
 words is situational	nns vbz jj 	 nns vbz jj
i think it 's an really nice idea 	prp vbp prp vbz dt rb jj nn 	 prp i vbp think prp it vbz dt an R rb jj nn
let 's keep at studying 	vb pos vb innn vbg 	 vb pos vb innn at vbg
they am very cute	prp vbp rb jj 	 prp they vbp am rb jj
two stories about voicechatting at sharedtalk com	cd nns innn vbg innn nnp nn 	 cd nns innn about vbg innn at nnp nn
i was annoyed an little bit	prp vbd vbn dt jj nn 	 prp i vbd vbn dt an L jj nn
i meet many kinds of people at sharedtalk com	prp vbp jj nns innn nns innn nnp nn 	 prp i vbp meet jj nns innn of nns innn at nnp nn
it 's an normal day off , today	prp vbz dt jj nn innn , nn 	 prp it vbz dt an N jj nn innn off , nn
my days off is at saturdays and sundays	prpd nns rp vbz innn nnp cc nnp 	 prpd my nns rp vbz innn at nnp cc nnp
i walked to an book sotre to look for something interesting	prp vbd to dt nn nn to vb innn nn jj 	 prp i vbd to dt an B nn nn to vb innn for nn jj
after that , i went to an drug store	innn dt , prp vbd to dt nn nn 	 innn after dt that , prp i vbd to dt an D nn nn
a small town vs an big city	dt jj nn nn dt jj nn 	 dt a S jj nn nn dt an B jj nn
therefore i has experienced the good and bad side of both	rb prp vbz vbn dt jj cc jj nn innn dt 	 rb prp i vbz vbn dt the jj cc jj nn innn of dt both
i ca  not  imagine ever living in an small town again	prp md rb vb rb vbg innn dt jj nn rb 	 prp i md rb vb rb vbg innn in dt an S jj nn rb
small towns has an slow pace	jj nns vbz dt jj nn 	 jj nns vbz dt an S jj nn
these things is rare in small towns	dt nns vbz jj innn jj nns 	 dt these nns vbz jj innn in jj nns
today was an cloudy day	nn vbd dt nn nn 	 nn vbd dt an K nn nn
i has an baby about  digit  months old	prp vbz dt nn innn nnp nns jj 	 prp i vbz dt an B nn innn about nnp nns jj
but she gets up  digit  or  digit  times an night	cc prp vbz rp nnp cc nnp nns dt nn 	 cc prp she vbz rp nnp cc nnp nns dt an N nn
i got into an university finally     	prp vbd innn dt nn rb 	 prp i vbd innn into dt an Y nn rb
i  am  going to be an college student 	prp vbp vbg to vb dt nn nn 	 prp i vbp am vbg to vb dt an K nn nn
i has  not  figured out how to use this it yet	prp vbz rb vbn rp wrb to vb dt prp rb 	 prp i vbz rb vbn rp wrb to vb dt this prp it rb
anyway , this is an picture of my sweetie   	rb , dt vbz dt nn innn prpd nn 	 rb , dt this vbz dt an P nn innn of prpd my nn
for an moment we thought that the glass had broken	innn dt nn prp vbd innn dt nn vbd vbn 	 innn for dt an M nn prp we vbd innn that dt the nn vbd vbn
today i also read an book	nn prp rb vbd dt nn 	 nn prp i rb vbd dt an B nn
i ate an great dinner and i went at the computer	prp vbp dt jj nn cc prp vbd innn dt nn 	 prp i vbp ate dt an G jj nn cc prp i vbd innn at dt the nn
i think winter have come closer	prp vbp rb vbp vbn rbr 	 prp i vbp think rb vbp have vbn rbr
getting up early is an key part of my self management	vbg rp rb vbz dt jj nn innn prpd nn nn 	 vbg rp rb vbz dt an K jj nn innn of prpd my nn nn
there is many benefits to waking up early	ex vbz jj nns to vbg rp rb 	 ex vbz jj nns to vbg rp rb
we bet some money at an horse , but we lost 	prp vbd dt nn innn dt nn , cc prp vbd 	 prp we vbd dt some nn innn at dt an H nn , cc prp we vbd
i usual contact five friends but no one have married yet	prp jj nn cd nns cc dt nn vbp vbn rb 	 prp i jj nn cd nns cc dt no nn vbp have vbn rb
i had hoped to hear a announcement of marriage	prp vbd vbn to vb dt nn innn nn 	 prp i vbd vbn to vb dt a A nn innn of nn
a tomato and an box of cake	dt nn cc dt nn innn nn 	 dt a T nn cc dt an B nn innn of nn
is this an bad way to choose	vbz dt dt jj nn to vb 	 vbz dt this dt an B jj nn to vb
actually , i does  not  has an precise dream	rb , prp vbz rb vbz dt jj nn 	 rb , prp i vbz rb vbz dt an P jj nn
and an researcher can does this , i think	cc dt nn md vbz dt , prp vbp 	 cc dt an R nn md vbz dt this , prp i vbp think
i are bad on almost everything which demands movement	prp vbp jj innn rb nn wdt vbz nn 	 prp i vbp are jj innn on rb nn wdt vbz nn
i like drawing and i  am  quite good on it	prp vbp vbg cc prp vbp rb jj innn prp 	 prp i vbp like vbg cc prp i vbp am rb jj innn on prp it
i  am  a acupuncturist in nagoya , japan	prp vbp dt nn innn nnp , nnp 	 prp i vbp am dt a nn innn in nnp , nnp
but recently i only drink  digit  can an day	cc rb prp rb vbp nnp md dt nn 	 cc rb prp i rb vbp drink nnp md dt an D nn
i decided to run  digit km an month	prp vbd to vb nnp vb dt nn 	 prp i vbd to vb nnp vb dt an M nn
so i drank an beer	rb prp vbp dt nn 	 rb prp i vbp drank dt an B nn
now i drink an beer everyday	rb prp vbp dt nn nn 	 rb prp i vbp drink dt an B nn nn
i tripped over an cord and fell at my face	prp vbd innn dt nn cc vbd innn prpd nn 	 prp i vbd innn over dt an K nn cc vbd innn at prpd my nn
everybody at the street looked on me in surprise	nn innn dt nn vbd innn prp innn nn 	 nn innn at dt the nn vbd innn on prp me innn in nn
the only problem was how to make a excuse	dt jj nn vbd wrb to vb dt nn 	 dt the jj nn vbd wrb to vb dt a I nn
what did you does	wp vbd prp vbz 	 wp vbd prp you vbz
tomo  i does  not  know , i lost it somewhere	nn prp vbz rb vb , prp vbd prp rb 	 nn prp i vbz rb vb , prp i vbd prp it rb
maybe you played an trick somewhere  an prank	rb prp vbp dt nn rb dt nn 	 rb prp you vbp played dt an T nn rb dt an P nn
i had to listened to her scolding for a hour	prp vbd to vbn to prpd nn innn dt nn 	 prp i vbd to vbn to prpd her nn innn for dt a A nn
if you has free time , please correct my diary	innn prp vbz jj nn , vb jj prpd jj 	 innn if prp you vbz jj nn , vb jj prpd my jj
of an japanese farmhouse	innn dt jj nn 	 innn of dt an J jj nn
an wild white lily	dt jj jj nn 	 dt an W jj jj nn
i registered at twitter 	prp vbd innn nnp 	 prp i vbd innn at nnp
i recently added an new article at language learning	prp rb vbd dt jj nn innn nn nn 	 prp i rb vbd dt an N jj nn innn at nn nn
right now , i  am  too tired to does anything	rb rb , prp vbp rb jj to vbz nn 	 rb rb , prp i vbp am rb jj to vbz nn
and there is a event	cc ex vbz dt nn 	 cc ex vbz dt a I nn
so i asked an waiter for the man 's name	rb prp vbd dt nn innn dt nn pos nn 	 rb prp i vbd dt an W nn innn for dt the nn pos nn
such things sometimes happen on my job	jj nns rb vb innn prpd nn 	 jj nns rb vb innn on prpd my nn
unfortunately , we could  not  does it	rb , prp md rb vbz prp 	 rb , prp we md rb vbz prp it
so we could  not  has done it either case	innn prp md rb vbz vbn prp dt nn 	 innn so prp we md rb vbz vbn prp it dt either nn
the blogger was an reporter in the newspaper company in busan	dt nn vbd dt nn innn dt nn nn innn nnp 	 dt the nn vbd dt an R nn innn in dt the nn nn innn in nnp
milmyeon is an famous local food of busan	nnp vbz dt jj jj nn innn nnp 	 nnp vbz dt an F jj jj nn innn of nnp
i has an friend who lives in malaysia	prp vbz dt nn wp vbz innn nn 	 prp i vbz dt an F nn wp vbz innn in nn
i send her a e  mail	prp vbp prp dt jj nn 	 prp i vbp send prp her dt a I jj nn
i are not good on english	prp vbp rb jj innn jj 	 prp i vbp are rb jj innn on jj
i are going to write an short sentence	prp vbp vbg to vb dt jj nn 	 prp i vbp are vbg to vb dt an S jj nn
because there am beautiful buildings	innn ex vbp jj nns 	 innn because ex vbp am jj nns
also i watched the prince  s wedding at tv	rb prp vbd dt nn nn nn innn nn 	 rb prp i vbd dt the nn nn nn innn at nn
they am an great couple	prp vbp dt jj nn 	 prp they vbp am dt an G jj nn
today , at saturday i has written my exam at russian	nn , innn nnp prp vbz vbn prpd nn innn jj 	 nn , innn at nnp prp i vbz vbn prpd my nn innn at jj
school 's starting in an day 	nnp pos vbg innn dt nn 	 nnp pos vbg innn in dt an D nn
so i has done nothing with myself right now	rb prp vbz vbn nn innn prp rb rb 	 rb prp i vbz vbn nn innn with prp myself rb rb
i are such a unfortunate girl	prp vbp jj dt jj nn 	 prp i vbp are jj dt a A jj nn
this depends at point of view , and will	dt vbz innn nn innn nn , cc md 	 dt this vbz innn at nn innn of nn , cc md
having an trip 	vbg dt nn 	 vbg dt an T nn
i are in kobe , hyogo	prp vbp innn nnp , nnp 	 prp i vbp are innn in nnp , nnp
and i are going to go to amami island	cc prp vbp vbg to vb to nnp nnp 	 cc prp i vbp are vbg to vb to nnp nnp
the wedding party started on  digit    digit  pm	dt vbg nn vbd innn nnp nnp nn 	 dt the vbg nn vbd innn on nnp nnp nn
final exams is over 	jj nn vbz innn 	 jj nn vbz innn over
the final exams is over	dt jj nn vbz innn 	 dt the jj nn vbz innn over
and i  am  having an winter vacation  	cc prp vbp vbg dt nn nn 	 cc prp i vbp am vbg dt an W nn nn
and my english still have an iong way to go	cc prpd jj rb vbp dt jj nn to vb 	 cc prpd my jj rb vbp have dt an jj nn to vb
the photo was take an month ago	dt nn vbd vb dt nn rb 	 dt the nn vbd vb dt an M nn rb
they is growing well	prp vbz vbg rb 	 prp they vbz vbg rb
the spinach leaves is also eatable now	dt nn vbz vbz rb jj rb 	 dt the nn vbz vbz rb jj rb
today was an day to travel to fukuoka	nn vbd dt nn to vb to vb 	 nn vbd dt an D nn to vb to vb
i went to an business trip this week	prp vbd to dt nn nn dt nn 	 prp i vbd to dt an B nn nn dt this nn
we went out to play at the weekend together	prp vbd rp to vb innn dt nn rb 	 prp we vbd rp to vb innn at dt the nn rb
although he is messy , i can still rely at him	innn prp vbz jj , prp md rb vb innn prp 	 innn although prp he vbz jj , prp i md rb vb innn at prp him
hyon is an very good man 	nnp vbz dt rb jj nn 	 nnp vbz dt an V rb jj nn
this is an c continuation of the osaka story	dt vbz dt jj nn innn dt nnp nn 	 dt this vbz dt an S jj nn innn of dt the nnp nn
the inside of the castle is an historical museum	dt nn innn dt nn vbz dt jj nn 	 dt the nn innn of dt the nn vbz dt an H jj nn
however , i think it is an little difficult to understand	rb , prp vbp prp vbz dt jj jj to vb 	 rb , prp i vbp think prp it vbz dt an L jj jj to vb
however , i are enjoying working at this project	rb , prp vbp vbg vbg innn dt nn 	 rb , prp i vbp are vbg vbg innn at dt this nn
i feel that i are changing and developing day by day	prp vbp innn prp vbp vbg cc vbg nn innn nn 	 prp i vbp feel innn that prp i vbp are vbg cc vbg nn innn by nn
toronto have been sunny	nnp vbp vbn jj 	 nnp vbp have vbn jj
i think toronto people go out at days with good weather	prp vbp nnp nns vbp rp innn nns innn jj nn 	 prp i vbp think nnp nns vbp go rp innn at nns innn with jj nn
about wearing an mask	innn vbg dt nn 	 innn about vbg dt an M nn
companies does  not  consider our grades	nns vbz rb vb prpd nns 	 nns vbz rb vb prpd our nns
so , students does  not  study	rb , nns vbz rb vb 	 rb , nns vbz rb vb
this is an bad spiral	dt vbz dt jj nn 	 dt this vbz dt an B jj nn
probably an baked doughnut contains less calorie than an fried doughnut	rb dt jj nn vbz rbr nn innn dt jj nn 	 rb dt an B jj nn vbz rbr nn innn than dt an F jj nn
i  will  start controling calorie to go at an diet tomorrow	prp md vb vbg nn to vb innn dt jj nn 	 prp i md vb vbg nn to vb innn at dt an D jj nn
senior citizens is inclined to get such diseases as i pointed	jj nns vbz vbn to vb jj nns innn prp vbd 	 jj nns vbz vbn to vb jj nns innn as prp i vbd
in japan , doctors does not always imform patients of cancer	innn nnp , nns vbz rb rb vb nns innn nn 	 innn in nnp , nns vbz rb rb vb nns innn of nn
today , i worked on an restaurant	nn , prp vbd innn dt nn 	 nn , prp i vbd innn on dt an R nn
i came back home on around  digit    digit pm	prp vbd rb nn innn innn nnp nnp nn 	 prp i vbd rb nn innn on innn around nnp nnp nn
from now at , i will study russian and english	innn rb innn , prp md vb nnp cc nnp 	 innn from rb innn at , prp i md vb nnp cc nnp
tomorrow , i has to work	nn , prp vbz to vb 	 nn , prp i vbz to vb
i woke up on  digit    digit  an m	prp vbd rp innn nnp nnp dt nn 	 prp i vbd rp innn on nnp nnp dt an E nn
and i made an breakfast	cc prp vbd dt nn 	 cc prp i vbd dt an B nn
i are continuing to research countries and schools	prp vbp vbg to nn nns cc nns 	 prp i vbp are vbg to nn nns cc nns
i want to has lunch time early  	prp vbp to vbz nn nn jj 	 prp i vbp want to vbz nn nn jj
spring have come to seattle but not our place	nn vbp vbn to nnp cc rb prpd nn 	 nn vbp have vbn to nnp cc rb prpd our nn
it 's an white april fool 's day this year 	prp vbz dt jj nnp nnp pos nnp dt nn 	 prp it vbz dt an W jj nnp nnp pos nnp dt this nn
oh , i does  not  like this cold weather	uh , prp vbz rb vb dt jj nn 	 uh , prp i vbz rb vb dt this jj nn
jango is the radio station at internet	nnp vbz dt nn nn innn nn 	 nnp vbz dt the nn nn innn at nn
he likes an book titled  counting kisses 	prp vbz dt nn vbd nnp nns 	 prp he vbz dt an B nn vbd nnp nns
an elephant , going to an spa and so at	dt nn , vbg to dt nn cc rb innn 	 dt an E nn , vbg to dt an S nn cc rb innn at
beautiful and had an good breakfast	nn cc vbd dt jj nn 	 nn cc vbd dt an G jj nn
before i went to bali , i caught an cold	innn prp vbd to nnp , prp vbd dt nn 	 innn before prp i vbd to nnp , prp i vbd dt an K nn
the typhoon have almost passed	dt nn vbp rb vbn 	 dt the nn vbp have rb vbn
i see the rising sun and i smile on the morning breeze	prp vbp dt vbg nn cc prp vbp innn dt nn nn 	 prp i vbp see dt the vbg nn cc prp i vbp smile innn on dt the nn nn
this day i are very angry because i want to sleep	dt nn prp vbp rb jj innn prp vbp to vb 	 dt this nn prp i vbp are rb jj innn because prp i vbp want to vb
i see an dark morning	prp vbp dt jj nn 	 prp i vbp see dt an D jj nn
in my last diary , i wrote that spring have come	innn prpd jj jj , prp vbd innn nn vbp vbn 	 innn in prpd my jj jj , prp i vbd innn that nn vbp have vbn
but now winter have come again	cc rb rb vbp vbn rb 	 cc rb rb vbp have vbn rb
but i still caught an cold again  	cc prp rb vbd dt nn rb 	 cc prp i rb vbd dt an K nn rb
i has had an cold  digit  times in this season 	prp vbz vbd dt jj nnp nns innn dt nn 	 prp i vbz vbd dt an K jj nnp nns innn in dt this nn
i work for an japanese steel maker	prp vbp innn dt jj nn nn 	 prp i vbp work innn for dt an J jj nn nn
in fact , i does  not  like work	innn nn , prp vbz rb jj nn 	 innn in nn , prp i vbz rb jj nn
i are also an man of them	prp vbp rb dt nn innn prp 	 prp i vbp are rb dt an M nn innn of prp them
i still does  not  understand what an true friend is	prp rb vbz rb vb wp dt jj nn vbz 	 prp i rb vbz rb vb wp dt an T jj nn vbz
she is an cute girl she looks like an panda	prp vbz dt jj nn prp vbz innn dt nn 	 prp she vbz dt an K jj nn prp she vbz innn like dt an P nn
we used to does everything together	prp vbd to vbz nn rb 	 prp we vbd to vbz nn rb
i does  not  know who to talk to	prp vbz rb vb wp to vb to 	 prp i vbz rb vb wp to vb to
i entered an clothing shop and i found an very cool jacket	prp vbd dt nn nn cc prp vbd dt rb jj nn 	 prp i vbd dt an K nn nn cc prp i vbd dt an V rb jj nn
i has to think over and over before i buy anything	prp vbz to vb innn cc innn innn prp vbp nn 	 prp i vbz to vb innn over cc innn over innn before prp i vbp buy nn
either will does	dt md vbz 	 dt either md vbz
i are going outside bangkok today	prp vbp vbg innn nnp nn 	 prp i vbp are vbg innn outside nnp nn
i has nothing to say but one thing 	prp vbz nn to vb cc cd nn 	 prp i vbz nn to vb cc cd nn
i still does  not  know who he was , and is	prp rb vbz rb vb wp prp vbd , cc vbz 	 prp i rb vbz rb vb wp prp he vbd , cc vbz
i has no idea	prp vbz dt nn 	 prp i vbz dt no nn
i wan na make an friend who interest in japanese	prp vbp rb vbp dt nn wp nn innn jj 	 prp i vbp wan rb vbp make dt an F nn wp nn innn in jj
that is a exciting , comfortable cerebral experience	dt vbz dt nn , jj jj nn 	 dt that vbz dt a I nn , jj jj nn
apparently , it do not happen only to me	rb , prp vbp rb vb rb to prp 	 rb , prp it vbp do rb vb rb to prp me
i has tests tomorrow on school	prp vbz nns nn innn nn 	 prp i vbz nns nn innn on nn
i really does  not  feel like taking them	prp rb vbz rb vb innn vbg prp 	 prp i rb vbz rb vb innn like vbg prp them
i has to study tonight for tomorrow 's tests	prp vbz to vb nn innn nn pos nns 	 prp i vbz to vb nn innn for nn pos nns
i found an good website for watching videos 	prp vbd dt jj nn innn vbg nns 	 prp i vbd dt an G jj nn innn for vbg nns
there am lots of anime at there 	ex vbp nns innn nn innn ex 	 ex vbp am nns innn of nn innn at ex
it is famous for being hit by a atomic bomb	prp vbz jj innn vbg vbn innn dt jj nn 	 prp it vbz jj innn for vbg vbn innn by dt a A jj nn
